PersonType,Age,CityState,Injury,SafetyDevice,Date,Time,County,Location,Troop
ADULT,45,"CARMICHAEL, CA",MODERATE,UNKNOWN,2024-03-07,12:15PM,FRANKLIN,I-44 EASTBOUND MILE MARKER 230,C
ADULT,45,"CARMICHAEL, CA",MODERATE,YES,2024-03-07,12:15PM,FRANKLIN,I-44 EASTBOUND MILE MARKER 230,C
ADULT,50,"ST. PETERS, MO",MINOR,YES,2024-03-07,11:44AM,ST. CHARLES,"EASTBOUND MO-370, EAST OF ELM",C
ADULT,24,"BLACK JACK, MO",MINOR,YES,2024-03-07,7:15AM,ST. FRANCOIS,HIGHWAY 21 NEAR BRAVO RD,C
ADULT,20,"LOUISIANA, MO",SERIOUS,UNKNOWN,2024-03-07,12:50AM,PIKE,ROUTE NN SOUTH OF PIKE COUNTY ROAD 251,C
ADULT,34,"BROOKLYN, NY",NO INJURY,YES,2024-03-05,8:05PM,LINCOLN,WESTBOUND ROUTE U EAST OF SPIELHAGEN ROAD,C
ADULT,18,"OLD MONROE, MO",SERIOUS,YES,2024-03-05,8:05PM,LINCOLN,WESTBOUND ROUTE U EAST OF SPIELHAGEN ROAD,C
ADULT,34,"YUKON, OK",NO INJURY,YES,2024-03-05,5:00PM,WASHINGTON,MISSOURI 185 SOUTH OF HACKBERRY ROAD,C
ADULT,27,"MINERAL POINT, MO",NO INJURY,NO,2024-03-05,5:00PM,WASHINGTON,MISSOURI 185 SOUTH OF HACKBERRY ROAD,C
ADULT,67,"SULLIVAN, MO",SERIOUS,EXEMPT,2024-03-05,5:00PM,WASHINGTON,MISSOURI 185 SOUTH OF HACKBERRY ROAD,C
ADULT,50,"HIGH RIDGE, MO",MINOR,NO,2024-03-05,1:36PM,ST. LOUIS,MISSOURI 30 AT LITTLE BRENNAN ROAD,C
ADULT,41,"HIGH RIDGE, MO",NO INJURY,YES,2024-03-05,1:36PM,ST. LOUIS,MISSOURI 30 AT LITTLE BRENNAN ROAD,C
ADULT,50,"FARMINGTON, MO",NO INJURY,YES,2024-03-04,7:23PM,ST. FRANCOIS,ROUTE H SOUTH OF OLD FREDERICKTOWN ROAD,C
ADULT,20,"BONNE TERRE, MO",MINOR,YES,2024-03-04,7:23PM,ST. FRANCOIS,ROUTE H SOUTH OF OLD FREDERICKTOWN ROAD,C
ADULT,26,"BOWLING GREEN, MO",MINOR,YES,2024-03-04,3:10PM,LINCOLN,US-61 NORTH OF CUIVRE FORD ROAD,C
ADULT,26,"SULLIVAN, MO",FATAL,NO,2024-03-04,5:48AM,FRANKLIN,NORTHBOUND MO-47 NORTH OF AIRPORT ROAD,C
ADULT,67,"AUGUSTA, MO",FATAL,NO,2024-03-04,5:48AM,FRANKLIN,NORTHBOUND MO-47 NORTH OF AIRPORT ROAD,C
ADULT,36,"HAZELWOOD, MO",SERIOUS,EXEMPT,2024-03-04,2:00AM,ST. LOUIS,NORTHBOUND INTERSTATE 270 NORTH OF ST. CHARLES ROCK ROAD,C
ADULT,42,"HIGH RIDGE, MO",NO INJURY,YES,2024-03-04,2:00AM,ST. LOUIS,NORTHBOUND INTERSTATE 270 NORTH OF ST. CHARLES ROCK ROAD,C
ADULT,36,"O'FALLON, MO",MODERATE,YES,2024-03-03,8:25PM,FRANKLIN,PRAIRIE DELL ROAD NEAR PROGRESS PARKWAY,C
ADULT,64,"BERKELY, MO",MODERATE,NO,2024-03-03,1:10AM,ST. LOUIS,I-270 WB EAST OF WASHINGTON ST,C
ADULT,38,"ST. LOUIS, MO",FATAL,NO,2024-03-03,1:10AM,ST. LOUIS,I-270 WB EAST OF WASHINGTON ST,C
ADULT,66,"CADET, MO",MINOR,YES,2024-03-03,12:15AM,WASHINGTON,HIGHWAY E NORTH OF BOTTOM DIGGINS ROAD,C
JUVENILE,10,"FESTUS, MO",MINOR,YES,2024-03-02,9:40PM,JEFFERSON,US 61 AT ROUTE M,C
ADULT,33,"FESTUS, MO",MODERATE,NO,2024-03-02,9:40PM,JEFFERSON,US 61 AT ROUTE M,C
JUVENILE,8,"FESTUS, MO",MINOR,YES,2024-03-02,9:40PM,JEFFERSON,US 61 AT ROUTE M,C
ADULT,35,"FESTUS, MO",MINOR,NO,2024-03-02,9:40PM,JEFFERSON,US 61 AT ROUTE M,C
JUVENILE,14,"BARNHART, MO",MODERATE,NO,2024-03-02,9:40PM,JEFFERSON,US 61 AT ROUTE M,C
JUVENILE,15,"BARNHART, MO",MODERATE,YES,2024-03-02,9:40PM,JEFFERSON,US 61 AT ROUTE M,C
ADULT,23,"ST. CLAIR, MO",MINOR,YES,2024-03-02,8:25PM,FRANKLIN,"WESTBOUND ROUTE JJ, WEST OF ACORN VALLEY ROAD",C
ADULT,21,"ST CLAIR, MO",MODERATE,YES,2024-03-02,8:25PM,FRANKLIN,"WESTBOUND ROUTE JJ, WEST OF ACORN VALLEY ROAD",C
ADULT,59,"SULLIVAN, MO",MINOR,YES,2024-03-02,12:10AM,FRANKLIN,I-44 WB 257MM,C
ADULT,18,"ST. CHARLES, MO",MINOR,YES,2024-03-01,11:05PM,ST. CHARLES,RTE B AT HUSTER RD,C
ADULT,18,"ST CHARLES, MO",MODERATE,NO,2024-03-01,11:05PM,ST. CHARLES,RTE B AT HUSTER RD,C
ADULT,19,"MARYLAND HEIGHTS, MO",SERIOUS,NO,2024-03-01,11:05PM,ST. CHARLES,RTE B AT HUSTER RD,C
ADULT,39,"ST. PETERS, MO",NO INJURY,YES,2024-03-01,11:05PM,ST. CHARLES,RTE B AT HUSTER RD,C
ADULT,18,"ST CHARLES, MO",MODERATE,NO,2024-03-01,11:05PM,ST. CHARLES,RTE B AT HUSTER RD,C
ADULT,18,"ST. CHARLES, MO",MINOR,YES,2024-03-01,11:05PM,ST. CHARLES,RTE B AT HUSTER RD,C
ADULT,64,"ST. CHARLES, MO",MINOR,YES,2024-03-01,4:57PM,ST. LOUIS,I-270 SB RAMP TO ST. CHARLES ROCK RD,C
ADULT,48,"NEW HAVEN, MO",NO INJURY,NO,2024-03-01,1:25PM,FRANKLIN,HIGHWAY 100 EASTBOUND EAST OF HIGHWAY 185,C
ADULT,18,"NEW HAVEN, MO",MINOR,YES,2024-03-01,1:25PM,FRANKLIN,HIGHWAY 100 EASTBOUND EAST OF HIGHWAY 185,C
ADULT,61,"ST LOUIS, MO",FATAL,YES,2024-03-01,6:10AM,ST. LOUIS,NORTHBOUND I-270 SOUTH OF I-70,C
ADULT,61,"HIGH RIDGE, MO",NO INJURY,YES,2024-03-01,6:10AM,ST. LOUIS,NORTHBOUND I-270 SOUTH OF I-70,C
ADULT,32,"BELLA VILLA, MO",SERIOUS,YES,2024-03-01,6:10AM,ST. LOUIS,NORTHBOUND I-270 SOUTH OF I-70,C
ADULT,48,"MARYLAND HEIGHTS, MO",SERIOUS,YES,2024-03-01,6:10AM,ST. LOUIS,NORTHBOUND I-270 SOUTH OF I-70,C
ADULT,29,"FREDERICKTOWN, MO",NO INJURY,YES,2024-03-01,6:10AM,ST. LOUIS,NORTHBOUND I-270 SOUTH OF I-70,C
ADULT,33,"CEDAR HILL, MO",MINOR,YES,2024-02-29,8:45PM,JEFFERSON,HIGHWAY 21 SOUTH OF MOTHERSHEAD LN,C
ADULT,38,"HOLLYWOOD, FL",NO INJURY,YES,2024-02-29,8:01PM,ST. LOUIS,EASTBOUND I-70 EAST OF ROUTE U,C
ADULT,40,"ST. LOUIS, MO",MINOR,NO,2024-02-29,8:01PM,ST. LOUIS,EASTBOUND I-70 EAST OF ROUTE U,C
ADULT,35,"TROY, MO",MINOR,YES,2024-02-29,6:55AM,ST. CHARLES,EASTBOUND I-64 EAST OF PROSPECT RD,C
ADULT,49,"WENTZVILLE, MO",NO INJURY,YES,2024-02-29,6:55AM,ST. CHARLES,EASTBOUND I-64 EAST OF PROSPECT RD,C
ADULT,32,"ST. PETERS, MO",NO INJURY,YES,2024-02-29,6:50AM,ST. CHARLES,70 EASTBOUND EAST OF CAVE SPRINGS,C
ADULT,59,"FLORISSANT, MO",MINOR,NO,2024-02-29,6:50AM,ST. CHARLES,70 EASTBOUND EAST OF CAVE SPRINGS,C
ADULT,28,"ST. PETERS, MO",NO INJURY,YES,2024-02-29,6:50AM,ST. CHARLES,70 EASTBOUND EAST OF CAVE SPRINGS,C
ADULT,28,"PILOT KNOB, MO",MINOR,NO,2024-02-28,10:51AM,ST. FRANCOIS,SOUTHBOUND MO 221 NORTH OF BIRCH ST,C
ADULT,50,"ST LOUIS, MO",MINOR,YES,2024-02-28,7:36AM,ST. LOUIS,NORTHBOUND INTERSTATE 270 NORTH OF INTERSTATE 44,C
ADULT,23,"ST LOUIS, MO",MODERATE,NO,2024-02-28,7:36AM,ST. LOUIS,NORTHBOUND INTERSTATE 270 NORTH OF INTERSTATE 44,C
ADULT,63,"GRUBVILLE, MO",MODERATE,YES,2024-02-27,7:05PM,FRANKLIN,MISSOURI 30 WEST OF PIERCE CREEK ROAD,C
ADULT,30,"ST LOUIS, MO",NO INJURY,YES,2024-02-27,3:05PM,ST. LOUIS,I-270 SOUTH OF I-70,C
ADULT,29,"FESTUS, MO",NO INJURY,YES,2024-02-27,3:05PM,ST. LOUIS,I-270 SOUTH OF I-70,C
ADULT,58,"BALLWIN, MO",SERIOUS,YES,2024-02-27,3:05PM,ST. LOUIS,I-270 SOUTH OF I-70,C
ADULT,54,"BOWLING GREEN, MO",SERIOUS,NO,2024-02-27,1:25PM,PIKE,HIGHWAY H HALF A MILE BEFORE PIKE COUNTY ROAD 222,C
JUVENILE,17,"NEW HAVEN, MO",MINOR,YES,2024-02-27,7:58AM,FRANKLIN,NORTHBOUND ROUTE C 1 MILE SOUTH OF ROUTE KK,C
ADULT,31,"TROY, MO",MINOR,YES,2024-02-27,6:36AM,ST. CHARLES,SOUTHBOUND US 61 AT ROUTE W,C
ADULT,55,"TROY, MO",NO INJURY,YES,2024-02-27,6:36AM,ST. CHARLES,SOUTHBOUND US 61 AT ROUTE W,C
ADULT,43,"WRIGHT CITY, MO",NO INJURY,YES,2024-02-26,8:59PM,WARREN,MISSOURI ROUTE T AT MISSOURI ROUTE N,C
ADULT,88,"WASHINGTON, MO",SERIOUS,YES,2024-02-26,8:59PM,WARREN,MISSOURI ROUTE T AT MISSOURI ROUTE N,C
ADULT,86,"WASHINGTON, MO",MINOR,YES,2024-02-26,8:59PM,WARREN,MISSOURI ROUTE T AT MISSOURI ROUTE N,C
ADULT,34,"HILLSBORO, MO",MINOR,NO,2024-02-26,7:00PM,JEFFERSON,ROUTE A AT SANDY VALLEY ROAD,C
ADULT,27,"BLOOMSDALE, MO",NO INJURY,YES,2024-02-26,7:00PM,JEFFERSON,ROUTE A AT SANDY VALLEY ROAD,C
ADULT,52,"DE SOTO, MO",SERIOUS,NO,2024-02-26,7:00PM,JEFFERSON,ROUTE A AT SANDY VALLEY ROAD,C
ADULT,19,"HILLSBORO, MO",MINOR,YES,2024-02-26,5:50PM,FRANKLIN,EASTBOUND MO 30 NEAR ROUTE HH,C
ADULT,49,"FESTUS, MO",NO INJURY,YES,2024-02-25,6:45PM,JEFFERSON,NORTHBOUND US-67 SOUTH OF VICTORIA ROAD,C
ADULT,63,"FESTUS, MO",SERIOUS,YES,2024-02-25,6:45PM,JEFFERSON,NORTHBOUND US-67 SOUTH OF VICTORIA ROAD,C
ADULT,59,"COLUMBIA, IL",NO INJURY,YES,2024-02-24,12:24PM,ST. LOUIS,NORTHBOUND I-270 SOUTH OF DOUGHERTY FERRY RD,C
ADULT,65,"CHESTERFIELD, MO",FATAL,YES,2024-02-24,12:24PM,ST. LOUIS,NORTHBOUND I-270 SOUTH OF DOUGHERTY FERRY RD,C
ADULT,21,"WRIGHT CITY, MO",MINOR,YES,2024-02-24,6:54AM,ST. LOUIS,INTERSTATE 270 SOUTH OF INTERSTATE 70,C
ADULT,20,"ST. PETERS, MO",MINOR,YES,2024-02-24,3:40AM,ST. LOUIS,WESTBOUND INTERSTATE 70 EAST OF INTERSTATE 270,C
ADULT,46,"ST. LOUIS, MO",NO INJURY,YES,2024-02-24,3:40AM,ST. LOUIS,WESTBOUND INTERSTATE 70 EAST OF INTERSTATE 270,C
ADULT,70,"ST. LOUIS, MO",MODERATE,YES,2024-02-23,5:15PM,ST. LOUIS,WESTBOUND I-44 AT SOCCER PARK ROAD,C
ADULT,32,"FLINT, MI",NO INJURY,YES,2024-02-23,5:15PM,ST. LOUIS,WESTBOUND I-44 AT SOCCER PARK ROAD,C
ADULT,43,"FESTUS, MO",NO INJURY,YES,2024-02-23,5:08PM,JEFFERSON,SOUTHBOUND INTERSTATE 55 AT MCNUTT STREET,C
ADULT,42,"DEXTER, MO",NO INJURY,YES,2024-02-23,5:08PM,JEFFERSON,SOUTHBOUND INTERSTATE 55 AT MCNUTT STREET,C
ADULT,25,"CAPE GIRARDEAU, MO",MINOR,YES,2024-02-23,5:08PM,JEFFERSON,SOUTHBOUND INTERSTATE 55 AT MCNUTT STREET,C
ADULT,43,"CATAWISSA, MO",MINOR,YES,2024-02-23,1:50PM,FRANKLIN,EASTBOUND MO-100 AT ROUTE T,C
ADULT,84,"ST. LOUIS, MO",MODERATE,YES,2024-02-23,1:50PM,FRANKLIN,EASTBOUND MO-100 AT ROUTE T,C
ADULT,86,"ST. LOUIS, MO",MODERATE,YES,2024-02-23,1:50PM,FRANKLIN,EASTBOUND MO-100 AT ROUTE T,C
ADULT,53,"WENTZVILLE, MO",NO INJURY,YES,2024-02-23,8:42AM,ST. CHARLES,INTERSTATE 64 EASTBOUND EAST OF WINGHAVEN BLVD,C
ADULT,26,"WINFIELD, MO",MINOR,NO,2024-02-23,8:42AM,ST. CHARLES,INTERSTATE 64 EASTBOUND EAST OF WINGHAVEN BLVD,C
ADULT,41,"CEDAR HILL, MO",MINOR,YES,2024-02-22,7:47PM,JEFFERSON,HILLSBORO VALLEY PARK ROAD WEST OF SOMERVILLE DRIVE,C
ADULT,40,BARNHART MO,MODERATE,YES,2024-02-22,10:02AM,JEFFERSON,OLD HWY 21 AT SCHENK RD,C
ADULT,80,BARNHART MO,MODERATE,YES,2024-02-22,10:02AM,JEFFERSON,OLD HWY 21 AT SCHENK RD,C
ADULT,36,"ST LOUIS, MO",MODERATE,NO,2024-02-22,1:08AM,FRANKLIN,EASTBOUND I-44 RAMP TO EXIT 256,C
ADULT,22,"PEVELY, MO",NO INJURY,YES,2024-02-21,5:25PM,ST. LOUIS,WESTBOUND I-44 WEST OF BIG BEND RD,C
ADULT,31,"HIGH RIDGE, MO",MODERATE,YES,2024-02-21,5:25PM,ST. LOUIS,WESTBOUND I-44 WEST OF BIG BEND RD,C
ADULT,28,"HALTOM CITY, TX",MINOR,YES,2024-02-21,3:45PM,LINCOLN,NORTHBOUND US-61 NORTH OF ADAMS RD,C
ADULT,75,"ELOIA, MO",SERIOUS,EXEMPT,2024-02-21,3:45PM,LINCOLN,NORTHBOUND US-61 NORTH OF ADAMS RD,C
ADULT,69,ROBERTSVILLE MO,SERIOUS,YES,2024-02-21,8:57AM,WASHINGTON,HWY 47 & HWY A,C
ADULT,22,POTOSI MO,MODERATE,YES,2024-02-21,8:57AM,WASHINGTON,HWY 47 & HWY A,C
ADULT,22,POTOSI MO,MODERATE,YES,2024-02-21,8:57AM,WASHINGTON,HWY 47 & HWY A,C
ADULT,43,POTOSI MO,MODERATE,YES,2024-02-21,8:57AM,WASHINGTON,HWY 47 & HWY A,C
ADULT,35,"ST. CHARLES, MO",SERIOUS,NO,2024-02-20,9:55PM,ST. LOUIS,I-270 NB SOUTH OF PAGE AVE,C
ADULT,35,"ST LOUIS, MO",SERIOUS,NO,2024-02-20,9:53PM,ST. LOUIS,NORTHBOUND I-270 SOUTH OF MO-364,C
ADULT,18,"ST LOUIS, MO",MODERATE,NO,2024-02-20,9:53PM,ST. LOUIS,NORTHBOUND I-270 SOUTH OF MO-364,C
ADULT,33,PIEDMONT MO,MINOR,YES,2024-02-20,2:40PM,ST. FRANCOIS,NORTHBOUND US 67 SOUTH OF HWY DD,C
ADULT,39,"CRYSTAL CITY, MO",MINOR,NO,2024-02-20,10:08AM,JEFFERSON,"HILLSBORO-HEMATITE ROAD, NEAR DOROTHY DRIVE",C
ADULT,65,"SAINT LOUIS, MO",MINOR,YES,2024-02-20,7:55AM,ST. LOUIS,"EASTBOUND I-70, EAST OF MO-141",C
ADULT,22,"ST. CHARLES, MO",NO INJURY,YES,2024-02-20,7:55AM,ST. LOUIS,"EASTBOUND I-70, EAST OF MO-141",C
ADULT,23,"SAINT LOUIS, MO",NO INJURY,YES,2024-02-20,7:55AM,ST. LOUIS,"EASTBOUND I-70, EAST OF MO-141",C
ADULT,22,"O'FALLON, MO",NO INJURY,YES,2024-02-20,7:55AM,ST. LOUIS,"EASTBOUND I-70, EAST OF MO-141",C
ADULT,44,"JEFFERSON CITY, MO",NO INJURY,YES,2024-02-19,10:45AM,ST. CHARLES,INTERSTATE 70 EASTBOUND AT ROUTE Z,C
ADULT,83,"HIGH HILL, MO",MINOR,YES,2024-02-19,10:45AM,ST. CHARLES,INTERSTATE 70 EASTBOUND AT ROUTE Z,C
ADULT,58,"HIGH HILL, MO",NO INJURY,YES,2024-02-19,10:45AM,ST. CHARLES,INTERSTATE 70 EASTBOUND AT ROUTE Z,C
ADULT,84,"HIGH HILL, MO",MINOR,YES,2024-02-19,10:45AM,ST. CHARLES,INTERSTATE 70 EASTBOUND AT ROUTE Z,C
ADULT,18,"SAINT LOUIS, MO",NO INJURY,YES,2024-02-19,8:55AM,ST. LOUIS,"SOUTHBOUND I-55, MILE MARKER 198.2",C
ADULT,41,"SAINT LOUIS, MO",MINOR,YES,2024-02-19,8:55AM,ST. LOUIS,"SOUTHBOUND I-55, MILE MARKER 198.2",C
ADULT,18,"GERALD, MO",NO INJURY,YES,2024-02-18,7:20PM,FRANKLIN,US-50 AT MISSOURI 185,C
JUVENILE,16,"BEAUFORT, MO",NO INJURY,YES,2024-02-18,7:20PM,FRANKLIN,US-50 AT MISSOURI 185,C
ADULT,29,"OWENSVILLE, MO",MODERATE,YES,2024-02-18,7:20PM,FRANKLIN,US-50 AT MISSOURI 185,C
ADULT,36,"ARNOLD,MO",NO INJURY,YES,2024-02-18,4:18PM,JEFFERSON,MO-141 AT SPRINGDALE LANE,C
JUVENILE,0,"ARNOLD, MO",MINOR,YES,2024-02-18,4:18PM,JEFFERSON,MO-141 AT SPRINGDALE LANE,C
ADULT,40,"ARNOLD,MO",NO INJURY,YES,2024-02-18,4:18PM,JEFFERSON,MO-141 AT SPRINGDALE LANE,C
ADULT,46,"FENDON, MO",MINOR,NO,2024-02-18,4:18PM,JEFFERSON,MO-141 AT SPRINGDALE LANE,C
JUVENILE,8,"FENTON, MO",MODERATE,NO,2024-02-18,4:18PM,JEFFERSON,MO-141 AT SPRINGDALE LANE,C
ADULT,19,"BONNE TERRE, MO",MINOR,YES,2024-02-18,2:03PM,ST. FRANCOIS,CEDAR RUN RD NEAR CEDAR LAKE DR,C
ADULT,20,"LAKE ST LOUIS, MO",SERIOUS,YES,2024-02-18,9:30AM,ST. CHARLES,I-70 AT 208 MILE MARKER,C
JUVENILE,16,"VILLA RIDGE, MO",MINOR,YES,2024-02-17,10:50PM,FRANKLIN,WESTBOUND MO-100 AT OLD MO-100,C
ADULT,45,"ST. CLAIR, MO",NO INJURY,YES,2024-02-17,10:50PM,FRANKLIN,WESTBOUND MO-100 AT OLD MO-100,C
ADULT,19,"VILLA RIDGE, MO",MINOR,YES,2024-02-17,5:15PM,FRANKLIN,EASTBOUND HIGHWAY 100 AT HIGHWAY AT,C
ADULT,53,"LINCOLN, NE",NO INJURY,YES,2024-02-17,4:10PM,ST. CHARLES,EASTBOUND INTERSTATE 64 WEST OF RESEARCH PARK,C
ADULT,18,"POPLAR BLUFF, MO",MINOR,YES,2024-02-17,4:10PM,ST. CHARLES,EASTBOUND INTERSTATE 64 WEST OF RESEARCH PARK,C
ADULT,20,"IRONDALE, MO",MODERATE,NO,2024-02-17,1:02PM,WASHINGTON,ROUTE U NORTH OF GIBSON ROAD,C
ADULT,29,"CAPE GIRARDEAU, MO",MINOR,YES,2024-02-17,12:30PM,STE. GENEVIEVE,NORTHBOUND INTERSTATE 55 NORTH OF ROUTE O,C
ADULT,22,"CAPE GIRARDEAU, MO",NO INJURY,YES,2024-02-17,12:30PM,STE. GENEVIEVE,NORTHBOUND INTERSTATE 55 NORTH OF ROUTE O,C
ADULT,42,"WARRENTON, MO",NO INJURY,UNKNOWN,2024-02-17,9:03AM,WARREN,ROUTE W AT PEAR TREE LANE,C
ADULT,18,"WARRENTON, MO",SERIOUS,YES,2024-02-17,9:03AM,WARREN,ROUTE W AT PEAR TREE LANE,C
ADULT,71,"ST. LOUIS, MO",NO INJURY,YES,2024-02-16,9:30PM,ST. LOUIS,NORTHBOUND INTERSTATE 170 AT MISSOURI 180,C
ADULT,20,"ST. LOUIS, MO",NO INJURY,YES,2024-02-16,9:30PM,ST. LOUIS,NORTHBOUND INTERSTATE 170 AT MISSOURI 180,C
ADULT,20,"ST. LOUIS, MO",MINOR,YES,2024-02-16,9:30PM,ST. LOUIS,NORTHBOUND INTERSTATE 170 AT MISSOURI 180,C
ADULT,54,"CADET, MO",FATAL,NO,2024-02-16,7:36PM,WASHINGTON,MISSOURI 21 NEAR GOLDEN ROD ROAD,C
ADULT,23,"CADET, MO",FATAL,NO,2024-02-16,7:36PM,WASHINGTON,MISSOURI 21 NEAR GOLDEN ROD ROAD,C
ADULT,59,"POPLAR BLUFF, MO",MINOR,YES,2024-02-16,7:36PM,WASHINGTON,MISSOURI 21 NEAR GOLDEN ROD ROAD,C
ADULT,32,"KANSAS CITY, MO",MINOR,YES,2024-02-16,7:36PM,WASHINGTON,MISSOURI 21 NEAR GOLDEN ROD ROAD,C
ADULT,43,"ARNOLD, MO",NO INJURY,YES,2024-02-16,6:56PM,ST. FRANCOIS,NORTHBOUND US-67 575 FEET NORTH OF CHEROKEE LANDING DRIVE,C
JUVENILE,14,"MISSOURI CITY, TX",MINOR,YES,2024-02-16,6:56PM,ST. FRANCOIS,NORTHBOUND US-67 575 FEET NORTH OF CHEROKEE LANDING DRIVE,C
ADULT,47,"MISSOURI CITY, TX",MODERATE,YES,2024-02-16,6:56PM,ST. FRANCOIS,NORTHBOUND US-67 575 FEET NORTH OF CHEROKEE LANDING DRIVE,C
ADULT,53,"DESLOGE, MO",NO INJURY,YES,2024-02-16,6:56PM,ST. FRANCOIS,NORTHBOUND US-67 575 FEET NORTH OF CHEROKEE LANDING DRIVE,C
ADULT,24,"DESLOGE, MO",NO INJURY,YES,2024-02-16,6:56PM,ST. FRANCOIS,NORTHBOUND US-67 575 FEET NORTH OF CHEROKEE LANDING DRIVE,C
ADULT,50,"MISSOURI CITY, TX",MINOR,YES,2024-02-16,6:56PM,ST. FRANCOIS,NORTHBOUND US-67 575 FEET NORTH OF CHEROKEE LANDING DRIVE,C
ADULT,34,"ST. LOUIS, MO",MINOR,YES,2024-02-16,6:55PM,ST. FRANCOIS,NORTHBOUND 67 NEAR CASH LANE,C
ADULT,63,"ST. LOUIS, MO",NO INJURY,YES,2024-02-16,6:30PM,ST. LOUIS,I-170 SB AT PAGE AVE,C
ADULT,27,"ST. LOUIS, MO",MINOR,YES,2024-02-16,6:30PM,ST. LOUIS,I-170 SB AT PAGE AVE,C
ADULT,60,"STE. GENEVIEVE, MO",SERIOUS,NO,2024-02-16,6:20PM,STE. GENEVIEVE,NORTHBOUND I-55 AT THE 156.6 MILE MARKER,C
ADULT,25,"STE. GENEVIEVE, MO",SERIOUS,YES,2024-02-16,6:20PM,STE. GENEVIEVE,NORTHBOUND I-55 AT THE 156.6 MILE MARKER,C
ADULT,51,"STE. GENEVIEVE, MO",FATAL,NO,2024-02-16,6:20PM,STE. GENEVIEVE,NORTHBOUND I-55 AT THE 156.6 MILE MARKER,C
ADULT,23,"ST. LOUIS, MO",NO INJURY,YES,2024-02-16,6:02PM,ST. LOUIS,SOUTHBOUND INTERSTATE 170 SOUTH OF PAGE AVENUE,C
ADULT,53,"ST. LOUIS, MO",NO INJURY,YES,2024-02-16,6:02PM,ST. LOUIS,SOUTHBOUND INTERSTATE 170 SOUTH OF PAGE AVENUE,C
ADULT,43,"ST. LOUIS, MO",NO INJURY,YES,2024-02-16,6:02PM,ST. LOUIS,SOUTHBOUND INTERSTATE 170 SOUTH OF PAGE AVENUE,C
ADULT,23,"ST. LOUIS, MO",MINOR,YES,2024-02-16,6:02PM,ST. LOUIS,SOUTHBOUND INTERSTATE 170 SOUTH OF PAGE AVENUE,C
ADULT,43,"ST. CHARLES, MO",NO INJURY,NO,2024-02-16,5:42PM,ST. LOUIS,WESTBOUND INTERSTATE 70 WEST OF MISSOURI 141,C
ADULT,48,"KEYESPORT, IL",NO INJURY,YES,2024-02-16,5:42PM,ST. LOUIS,WESTBOUND INTERSTATE 70 WEST OF MISSOURI 141,C
ADULT,72,"MARYLAND HEIGHTS, MO",MODERATE,YES,2024-02-16,5:42PM,ST. LOUIS,WESTBOUND INTERSTATE 70 WEST OF MISSOURI 141,C
ADULT,23,"DEFIANCE, MO",NO INJURY,YES,2024-02-16,5:42PM,ST. LOUIS,WESTBOUND INTERSTATE 70 WEST OF MISSOURI 141,C
ADULT,77,"DESLOGE, MO",FATAL,NO,2024-02-16,5:31PM,ST. FRANCOIS,NORTHBOUND US-67 454 FEET NORTH OF BRIDGE L0645,C
ADULT,35,"IMPERIAL, MO",MODERATE,YES,2024-02-16,2:40PM,JEFFERSON,HIGHWAY 21 NORTH OF LIBERTY SCHOOL ROAD,C
ADULT,33,"HILLSBORO, MO",NO INJURY,YES,2024-02-16,2:40PM,JEFFERSON,HIGHWAY 21 NORTH OF LIBERTY SCHOOL ROAD,C
ADULT,70,"FREDERICKTOWN, MO",MODERATE,YES,2024-02-16,2:05PM,ST. FRANCOIS,NORTHBOUND US-67 SOUTH OF CASH LANE,C
ADULT,31,"TROY, MO",NO INJURY,YES,2024-02-16,2:03PM,ST. CHARLES,WESTBOUND INTERSTATE 70 WEST OF MISSOURI 79,C
ADULT,31,"ST. PETERS, MO",MINOR,YES,2024-02-16,2:03PM,ST. CHARLES,WESTBOUND INTERSTATE 70 WEST OF MISSOURI 79,C
ADULT,UNK,UNKNOWN,NO INJURY,UNKNOWN,2024-02-16,12:20PM,JEFFERSON,NORTHBOUND INTERSTATE 55 AT ROUTE M,C
ADULT,29,"PEVELY, MO",MINOR,YES,2024-02-16,12:20PM,JEFFERSON,NORTHBOUND INTERSTATE 55 AT ROUTE M,C
ADULT,72,"WATERLOO, IL",MINOR,YES,2024-02-16,11:15AM,ST. LOUIS,EASTBOUND INTERSTATE 255 ON THE JEFFERSON BARRACKS BRIDGE,C
ADULT,25,"SAVANNAH, GA",MINOR,YES,2024-02-16,11:05AM,FRANKLIN,EASTBOUND INTERSTATE 44 AT THE 247 MILE MARKER,C
ADULT,82,"ST. CHARLES, MO",SERIOUS,YES,2024-02-16,9:40AM,FRANKLIN,ROUTE E SOUTH OF ROUTE VV,C
ADULT,53,"PACIFIC, MO",MINOR,NO,2024-02-16,6:20AM,WARREN,MISSOURI 47 SOUTH OF CHARRETTE CREEK,C
ADULT,25,BRIDGETON MO,SERIOUS,EXEMPT,2024-02-16,2:55AM,ST. LOUIS,NORTHBOUND INTERSTATE 270 AT WESTBOUND INTERSTATE 70,C
ADULT,UNK,N/A,NO INJURY,UNKNOWN,2024-02-16,2:55AM,ST. LOUIS,NORTHBOUND INTERSTATE 270 AT WESTBOUND INTERSTATE 70,C
ADULT,23,"JONESBURG, MO",NO INJURY,YES,2024-02-15,10:30PM,WARREN,VETERANS MEMORIAL PARKWAY WEST OF BADE FARM LANE,C
